Chem_Name,SMI,INCHI,INCHIKEY,NeglogLD50,Source,CF_Bonds
Diflunisal,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,"InChI=1S/C13H8F2O3/c14-8-2-3-9(11(15)6-8)7-1-4-12(16)10(5-7)13(17)18/h1-6,16H,(H,17,18)",HUPFGZXOMWLGNK-UHFFFAOYSA-N,2.805001238336944,CATMOS,2
Tefluthrin,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,"InChI=1S/C17H14ClF7O2/c1-6-11(19)13(21)7(14(22)12(6)20)5-27-15(26)10-8(16(10,2)3)4-9(18)17(23,24)25/h4,8,10H,5H2,1-3H3",ZFHGXWPMULPQSE-UHFFFAOYSA-N,4.167095440097557,CATMOS,7
Triflumuron,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,"InChI=1S/C15H10ClF3N2O3/c16-12-4-2-1-3-11(12)13(22)21-14(23)20-9-5-7-10(8-6-9)24-15(17,18)19/h1-8H,(H2,20,21,22,23)",XAIPTRIXGHTTNT-UHFFFAOYSA-N,1.679673745506172,CATMOS,3
Isoxaflutole,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,"InChI=1S/C15H12F3NO4S/c1-24(21,22)12-6-9(15(16,17)18)4-5-10(12)13(20)11-7-19-23-14(11)8-2-3-8/h4-8H,2-3H2,1H3",OYIKARCXOQLFHF-UHFFFAOYSA-N,1.6804261708581456,CATMOS,3
Chlorfluazuron,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,"InChI=1S/C20H9Cl3F5N3O3/c21-10-5-9(30-19(33)31-17(32)15-13(24)2-1-3-14(15)25)6-11(22)16(10)34-18-12(23)4-8(7-29-18)20(26,27)28/h1-7H,(H2,30,31,32,33)",UISUNVFOGSJSKD-UHFFFAOYSA-N,3.084563425824417,CATMOS,5
Fluoridamid,CC(=O)Nc1ccc(C)c(NS(=O)(=O)C(F)(F)F)c1,"InChI=1S/C10H11F3N2O3S/c1-6-3-4-8(14-7(2)16)5-9(6)15-19(17,18)10(11,12)13/h3-5,15H,1-2H3,(H,14,16)",CUYDUAXYJJPSRK-UHFFFAOYSA-N,2.0600679715239822,CATMOS,3
Riodipine,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1OC(F)F,"InChI=1S/C18H19F2NO5/c1-9-13(16(22)24-3)15(14(10(2)21-9)17(23)25-4)11-7-5-6-8-12(11)26-18(19)20/h5-8,13,15,18H,1-4H3",XSEHDLCUCAKVSS-UHFFFAOYSA-N,1.7643606014190985,CATMOS,2
Xaliproden hydrochloride,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,"InChI=1S/C24H22F3N/c25-24(26,27)23-7-3-6-22(17-23)20-11-14-28(15-12-20)13-10-18-8-9-19-4-1-2-5-21(19)16-18/h1-9,11,16-17H,10,12-15H2",WJJYZXPHLSLMGE-UHFFFAOYSA-N,2.678337385296339,CATMOS,3
Tembotrione,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1COCC(F)(F)F,"InChI=1S/C17H16ClF3O6S/c1-28(25,26)13-6-5-9(15(18)10(13)7-27-8-17(19,20)21)16(24)14-11(22)3-2-4-12(14)23/h5-6,14H,2-4,7-8H2,1H3",IUQAXCIUEPFPSF-UHFFFAOYSA-N,2.100196201458282,CATMOS,3
Penfluridol,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"InChI=1S/C28H27ClF5NO/c29-26-12-7-21(18-25(26)28(32,33)34)27(36)13-16-35(17-14-27)15-1-2-24(19-3-8-22(30)9-4-19)20-5-10-23(31)11-6-20/h3-12,18,24,36H,1-2,13-17H2",MDLAAYDRRZXJIF-UHFFFAOYSA-N,3.51518892598215,CATMOS,5
"N-Nitroso-bis-(4,4,4-trifluoro-N-butyl)amine",O=NN(CCCC(F)(F)F)CCCC(F)(F)F,"InChI=1S/C8H12F6N2O/c9-7(10,11)3-1-5-16(15-17)6-2-4-8(12,13)14/h1-6H2",USZDDJLVNDSPSY-UHFFFAOYSA-N,2.5501223151670365,CATMOS,6
Haloxyfop-methyl,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,"InChI=1S/C16H13ClF3NO4/c1-9(15(22)23-2)24-11-3-5-12(6-4-11)25-14-13(17)7-10(8-21-14)16(18,19)20/h3-9H,1-2H3",MFSWTRQUCLNFOM-UHFFFAOYSA-N,2.980483322128209,CATMOS,3
Polythiazide,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,"InChI=1S/C11H13ClF3N3O4S3/c1-18-10(4-23-5-11(13,14)15)17-7-2-6(12)8(24(16,19)20)3-9(7)25(18,21)22/h2-3,10,17H,4-5H2,1H3,(H2,16,19,20)",CYLWJCABXYDINA-UHFFFAOYSA-N,4.643344089291747,CATMOS,3
Sulfentrazone,Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,"InChI=1S/C11H10Cl2F2N4O3S/c1-5-16-19(11(20)18(5)10(14)15)9-4-8(17-23(2,21)22)6(12)3-7(9)13/h3-4,10,17H,1-2H3",OORLZFUTLGXMEF-UHFFFAOYSA-N,2.06581167631188,CATMOS,2
Teflubenzuron,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,"InChI=1S/C14H6Cl2F4N2O2/c15-5-4-8(12(20)10(16)11(5)19)21-14(24)22-13(23)9-6(17)2-1-3-7(9)18/h1-4H,(H2,21,22,23,24)",CJDWRQLODFKPEL-UHFFFAOYSA-N,1.705991360142301,CATMOS,4
Lidoflazine,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"InChI=1S/C30H35F2N3O/c1-22-5-3-6-23(2)30(22)33-29(36)21-35-19-17-34(18-20-35)16-4-7-28(24-8-12-26(31)13-9-24)25-10-14-27(32)15-11-25/h3,5-6,8-15,28H,4,7,16-21H2,1-2H3,(H,33,36)",ZBIAKUMOEKILTF-UHFFFAOYSA-N,2.1864848644826727,CATMOS,2
"N-Nitrosobis(2,2,2-trifluoroethyl) amine",O=NN(CC(F)(F)F)CC(F)(F)F,"InChI=1S/C4H4F6N2O/c5-3(6,7)1-12(11-13)2-4(8,9)10/h1-2H2",YUEXLPFBTMPXCY-UHFFFAOYSA-N,2.8452572521371824,CATMOS,6
Flufenamic acid,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,"InChI=1S/C14H10F3NO2/c15-14(16,17)9-4-3-5-10(8-9)18-12-7-2-1-6-11(12)13(19)20/h1-8,18H,(H,19,20)",LPEPZBJOKDYZAD-UHFFFAOYSA-N,3.052866932541612,CATMOS,3
Fluphenazine decanoate,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"InChI=1S/C32H44F3N3O2S/c1-2-3-4-5-6-7-8-14-31(39)40-24-23-37-21-19-36(20-22-37)17-11-18-38-27-12-9-10-13-29(27)41-30-16-15-26(25-28(30)38)32(33,34)35/h9-10,12-13,15-16,25H,2-8,11,14,17-24H2,1H3",VIQCGTZFEYDQMR-UHFFFAOYSA-N,4.493409618057583,CATMOS,3
Oxyfluorfen,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],"InChI=1S/C15H11ClF3NO4/c1-2-23-14-8-10(4-5-12(14)20(21)22)24-13-6-3-9(7-11(13)16)15(17,18)19/h3-8H,2H2,1H3",OQMBBFQZGJFLBU-UHFFFAOYSA-N,1.683290847465697,CATMOS,3
Methoxyflurane,COC(F)(F)C(Cl)Cl,"InChI=1S/C3H4Cl2F2O/c1-8-3(6,7)2(4)5/h2H,1H3",RFKMCNOHBTXSMU-UHFFFAOYSA-N,1.6610919432409192,CATMOS,2
Flutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"InChI=1S/C11H11F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",MKXKFYHWDHIYRV-UHFFFAOYSA-N,2.545270954804104,CATMOS,3
Fluazinam,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,"InChI=1S/C13H4Cl2F6N4O4/c14-6-1-4(12(16,17)18)3-22-11(6)23-9-7(24(26)27)2-5(13(19,20)21)8(15)10(9)25(28)29/h1-3H,(H,22,23)",UZCGKGPEKUCDTF-UHFFFAOYSA-N,1.9442483566240192,CATMOS,6
Flumetralin,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],"InChI=1S/C16H12ClF4N3O4/c1-2-22(8-10-11(17)4-3-5-12(10)18)15-13(23(25)26)6-9(16(19,20)21)7-14(15)24(27)28/h3-7H,2,8H2,1H3",PWNAWOCHVWERAR-UHFFFAOYSA-N,2.1336769212122584,CATMOS,4
Fluopicolide,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,"InChI=1S/C14H8Cl3F3N2O/c15-8-2-1-3-9(16)12(8)13(23)22-6-11-10(17)4-7(5-21-11)14(18,19)20/h1-5H,6H2,(H,22,23)",GBOYJIHYACSLGN-UHFFFAOYSA-N,2.0397924392979063,CATMOS,3
Haloxyfop,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,"InChI=1S/C15H11ClF3NO4/c1-8(14(21)22)23-10-2-4-11(5-3-10)24-13-12(16)6-9(7-20-13)15(17,18)19/h2-8H,1H3,(H,21,22)",GOCUAJYOYBLQRH-UHFFFAOYSA-N,3.081230856137734,CATMOS,3
Florasulam,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,"InChI=1S/C12H8F3N5O3S/c1-23-12-16-5-8(15)10-17-11(18-20(10)12)24(21,22)19-9-6(13)3-2-4-7(9)14/h2-5,19H,1H3",QZXATCCPQKOEIH-UHFFFAOYSA-N,1.6803826576469874,CATMOS,3
Pimozide,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,"InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)",YVUQSNJEYSNKRX-UHFFFAOYSA-N,2.6228317157953414,CATMOS,2
Flutolanil,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,"InChI=1S/C17H16F3NO2/c1-11(2)23-13-7-5-6-12(10-13)21-16(22)14-8-3-4-9-15(14)17(18,19)20/h3-11H,1-2H3,(H,21,22)",PTCGDEVVHUXTMP-UHFFFAOYSA-N,1.5096245106465247,CATMOS,3
Norflurazon,CN=C1C=NN(c2cccc(C(F)(F)F)c2)C(=O)C1Cl,"InChI=1S/C12H9ClF3N3O/c1-17-9-6-18-19(11(20)10(9)13)8-4-2-3-7(5-8)12(14,15)16/h2-6,10H,1H3",LXZVTHMPPAYLTH-UHFFFAOYSA-N,1.5793133326137323,CATMOS,3
Bromethalin,CN(c1c(Br)cc(Br)cc1Br)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,"InChI=1S/C14H7Br3F3N3O4/c1-21(13-9(16)2-6(15)3-10(13)17)12-8(14(18,19)20)4-7(22(24)25)5-11(12)23(26)27/h2-5H,1H3",USMZPYXTVKAYST-UHFFFAOYSA-N,5.284756238688967,CATMOS,3
Diflufenzopyr,CC(N=NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,"InChI=1S/C15H12F2N4O3/c1-8(13-12(14(22)23)3-2-4-18-13)20-21-15(24)19-11-6-9(16)5-10(17)7-11/h2-8H,1H3,(H,19,24)(H,22,23)",FTEVYEJWCKARQZ-UHFFFAOYSA-N,1.87819971684099,CATMOS,2
Etoxazole,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,"InChI=1S/C21H23F2NO2/c1-5-25-18-11-13(21(2,3)4)9-10-14(18)17-12-26-20(24-17)19-15(22)7-6-8-16(19)23/h6-11,17H,5,12H2,1-4H3",IXSZQYVWNJNRAL-UHFFFAOYSA-N,1.8419388903348863,CATMOS,2
Pyraflufen-ethyl,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl,"InChI=1S/C15H13Cl2F3N2O4/c1-3-24-11(23)6-25-10-4-7(9(18)5-8(10)16)13-12(17)14(22(2)21-13)26-15(19)20/h4-5,15H,3,6H2,1-2H3",APTZNLHMIGJTEW-UHFFFAOYSA-N,1.741076976813374,CATMOS,3
Tetraconazole,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,"InChI=1S/C13H11Cl2F4N3O/c14-9-1-2-10(11(15)3-9)8(4-22-7-20-6-21-22)5-23-13(18,19)12(16)17/h1-3,6-8,12H,4-5H2",LQDARGUHUSPFNL-UHFFFAOYSA-N,2.557458191055081,CATMOS,4
Triflusal,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,"InChI=1S/C10H7F3O4/c1-5(14)17-8-4-6(10(11,12)13)2-3-7(8)9(15)16/h2-4H,1H3,(H,15,16)",RMWVZGDJPAKBDE-UHFFFAOYSA-N,2.7904987270952133,CATMOS,3
Fluocinonide,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,"InChI=1S/C26H32F2O7/c1-13(29)33-12-20(32)26-21(34-22(2,3)35-26)10-15-16-9-18(27)17-8-14(30)6-7-23(17,4)25(16,28)19(31)11-24(15,26)5/h6-8,15-16,18-19,21,31H,9-12H2,1-5H3",WJOHZNCJWYWUJD-UHFFFAOYSA-N,4.54806548514264,CATMOS,2
Fluticasone propionate,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,"InChI=1S/C25H31F3O5S/c1-5-20(31)33-25(21(32)34-12-26)13(2)8-15-16-10-18(27)17-9-14(29)6-7-22(17,3)24(16,28)19(30)11-23(15,25)4/h6-7,9,13,15-16,18-19,30H,5,8,10-12H2,1-4H3",WMWTYOKRWGGJOA-UHFFFAOYSA-N,2.155404582033756,CATMOS,3
Diflorasone diacetate,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,"InChI=1S/C26H32F2O7/c1-13-8-17-18-10-20(27)19-9-16(31)6-7-23(19,4)25(18,28)21(32)11-24(17,5)26(13,35-15(3)30)22(33)12-34-14(2)29/h6-7,9,13,17-18,20-21,32H,8,10-12H2,1-5H3",BOBLHFUVNSFZPJ-UHFFFAOYSA-N,2.217072266101216,CATMOS,2
Floctafenine,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,"InChI=1S/C20H17F3N2O4/c21-20(22,23)15-6-3-5-13-17(8-9-24-18(13)15)25-16-7-2-1-4-14(16)19(28)29-11-12(27)10-26/h1-9,12,26-27H,10-11H2,(H,24,25)",APQPGQGAWABJLN-UHFFFAOYSA-N,2.880557169631006,CATMOS,3
Bifenthrin,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,"InChI=1S/C23H22ClF3O2/c1-14-16(10-7-11-17(14)15-8-5-4-6-9-15)13-29-21(28)20-18(22(20,2)3)12-19(24)23(25,26)27/h4-12,18,20H,13H2,1-3H3",OMFRMAHOUUJSGP-UHFFFAOYSA-N,3.889814481513789,CATMOS,3
Leflunomide,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,"InChI=1S/C12H9F3N2O2/c1-7-10(6-16-19-7)11(18)17-9-4-2-8(3-5-9)12(13,14)15/h2-6H,1H3,(H,17,18)",VHOGYURTWQBHIL-UHFFFAOYSA-N,3.0606335551916835,CATMOS,3
Sparfloxacin,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,"InChI=1S/C19H22F2N4O3/c1-8-5-24(6-9(2)23-8)17-13(20)15(22)12-16(14(17)21)25(10-3-4-10)7-11(18(12)26)19(27)28/h7-10,23H,3-6,22H2,1-2H3,(H,27,28)",DZZWHBIBMUVIIW-UHFFFAOYSA-N,1.7186743758538507,CATMOS,2
Dithiopyr,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,"InChI=1S/C15H16F5NO2S2/c1-6(2)5-7-8(13(22)24-3)10(12(16)17)21-11(15(18,19)20)9(7)14(23)25-4/h6,12H,5H2,1-4H3",YUBJPYNSGLJZPQ-UHFFFAOYSA-N,1.7285399069938965,CATMOS,5
Chlorfenapyr,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,"InChI=1S/C15H11BrClF3N2O/c1-2-23-8-22-13(9-3-5-10(17)6-4-9)11(7-21)12(16)14(22)15(18,19)20/h3-6H,2,8H2,1H3",CWFOCCVIPCEQCK-UHFFFAOYSA-N,2.856669229425371,CATMOS,3
Fluchloralin,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],"InChI=1S/C12H13ClF3N3O4/c1-2-4-17(5-3-13)11-9(18(20)21)6-8(12(14,15)16)7-10(11)19(22)23/h6-7H,2-5H2,1H3",MNFMIVVPXOGUMX-UHFFFAOYSA-N,2.234694114112585,CATMOS,3
Butafenacil,C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,"InChI=1S/C20H18ClF3N2O6/c1-5-8-31-17(29)19(2,3)32-16(28)12-9-11(6-7-13(12)21)26-15(27)10-14(20(22,23)24)25(4)18(26)30/h5-7,9-10H,1,8H2,2-4H3",JEDYYFXHPAIBGR-UHFFFAOYSA-N,1.880578590128822,CATMOS,3
Prosulfuron,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,"InChI=1S/C15H16F3N5O4S/c1-9-19-12(22-14(20-9)27-2)21-13(24)23-28(25,26)11-6-4-3-5-10(11)7-8-15(16,17)18/h3-6H,7-8H2,1-2H3,(H2,19,20,21,22,23,24)",LTUNNEGNEKBSEH-UHFFFAOYSA-N,2.6287359782035487,CATMOS,3
Nitrofluorofen,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,"InChI=1S/C13H7ClF3NO3/c14-11-7-8(13(15,16)17)1-6-12(11)21-10-4-2-9(3-5-10)18(19)20/h1-7H",ZGGSVBWJVIXBHV-UHFFFAOYSA-N,2.5019488596712804,CATMOS,3
Picoxystrobin,COC=C(C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,"InChI=1S/C18H16F3NO4/c1-24-11-14(17(23)25-2)13-7-4-3-6-12(13)10-26-16-9-5-8-15(22-16)18(19,20)21/h3-9,11H,10H2,1-2H3",IBSNKSODLGJUMQ-UHFFFAOYSA-N,1.814848394799675,CATMOS,3
Flocoumafen,O=C1Oc2ccccc2C(=O)C1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,"InChI=1S/C33H25F3O4/c34-33(35,36)24-13-9-20(10-14-24)19-39-25-15-11-21(12-16-25)23-17-22-5-1-2-6-26(22)28(18-23)30-31(37)27-7-3-4-8-29(27)40-32(30)38/h1-16,23,28,30H,17-19H2",YTKLADSUQQKUCY-UHFFFAOYSA-N,6.20296325217555,CATMOS,3
"5-Chloro-alpha,alpha,alpha-trifluoro-2-nitrotoluene",O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,"InChI=1S/C7H3ClF3NO2/c8-4-1-2-6(12(13)14)5(3-4)7(9,10)11/h1-3H",CFPIGEXZPWTNOR-UHFFFAOYSA-N,2.609738843139709,CATMOS,3
"4,4'-Difluorobenzophenone",O=C(c1ccc(F)cc1)c1ccc(F)cc1,InChI=1S/C13H8F2O/c14-11-5-1-9(2-6-11)13(16)10-3-7-12(15)8-4-10/h1-8H,LSQARZALBDFYQZ-UHFFFAOYSA-N,1.79479068258483,CATMOS,2
"N-[3-(5-Bromo-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluorophenyl]propane-1-sulfonamide",CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Br)cc23)c1F,"InChI=1S/C17H14BrF2N3O3S/c1-2-5-27(25,26)23-13-4-3-12(19)14(15(13)20)16(24)11-8-22-17-10(11)6-9(18)7-21-17/h3-4,6-8,23H,2,5H2,1H3,(H,21,22)",TVFGCDQPUZGXMQ-UHFFFAOYSA-N,2.221644104662197,CATMOS,2
"1-Bromo-2,4-difluorobenzene",Fc1ccc(Br)c(F)c1,InChI=1S/C6H3BrF2/c7-5-2-1-4(8)3-6(5)9/h1-3H,MGHBDQZXPCTTIH-UHFFFAOYSA-N,2.4938441570999124,CATMOS,2
"Benzamide, 2,6-difluoro-",NC(=O)c1c(F)cccc1F,"InChI=1S/C7H5F2NO/c8-4-2-1-3-5(9)6(4)7(10)11/h1-3H,(H2,10,11)",AVRQBXVUUXHRMY-UHFFFAOYSA-N,1.8921692401222716,CATMOS,2
"1,1,1,3,3-Pentafluoro-3-methoxy-2-(trifluoromethyl)propane",COC(F)(F)C(C(F)(F)F)C(F)(F)F,"InChI=1S/C5H4F8O/c1-14-5(12,13)2(3(6,7)8)4(9,10)11/h2H,1H3",AQHKYFLVHBIQMS-UHFFFAOYSA-N,3.122580953568209,CATMOS,8
Flurtamone,CN=C1OC(c2ccccc2)C(=O)C1c1cccc(C(F)(F)F)c1,"InChI=1S/C18H14F3NO2/c1-22-17-14(12-8-5-9-13(10-12)18(19,20)21)15(23)16(24-17)11-6-3-2-4-7-11/h2-10,14,16H,1H3",FJHPWTNQCKPYBV-UHFFFAOYSA-N,1.971031218274909,CATMOS,3
Ethiprole,CC[S+]([O-])c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,"InChI=1S/C13H9Cl2F3N4OS/c1-2-24(23)11-9(5-19)21-22(12(11)20)10-7(14)3-6(4-8(10)15)13(16,17)18/h3-4H,2,20H2,1H3",FNELVJVBIYMIMC-UHFFFAOYSA-N,1.748985822531499,CATMOS,3
Flusulfamide,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,"InChI=1S/C13H7Cl2F3N2O4S/c14-10-3-2-8(6-9(10)13(16,17)18)25(23,24)19-12-4-1-7(20(21)22)5-11(12)15/h1-6,19H",GNVDAZSPJWCIQZ-UHFFFAOYSA-N,3.4976583091817046,CATMOS,3
Tritosulfuron,COc1nc(C(F)(F)F)n/c(=N\C(O)=N\S(=O)(=O)c2ccccc2C(F)(F)F)[nH]1,"InChI=1S/C13H9F6N5O4S/c1-28-11-21-8(13(17,18)19)20-9(23-11)22-10(25)24-29(26,27)7-5-3-2-4-6(7)12(14,15)16/h2-5H,1H3,(H2,20,21,22,23,24,25)",KVEQCVKVIFQSGC-UHFFFAOYSA-N,1.9765558124795708,CATMOS,6
Haloxyfop-etotyl,CCOCCOC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,"InChI=1S/C19H19ClF3NO5/c1-3-26-8-9-27-18(25)12(2)28-14-4-6-15(7-5-14)29-17-16(20)10-13(11-24-17)19(21,22)23/h4-7,10-12H,3,8-9H2,1-2H3",MIJLZGZLQLAQCM-UHFFFAOYSA-N,2.9229697992163968,CATMOS,3
"[(6-chloropyridin-3-yl)methyl](2,2-difluoroethyl)amine",FC(F)CNCc1ccc(Cl)nc1,"InChI=1S/C8H9ClF2N2/c9-7-2-1-6(4-13-7)3-12-5-8(10)11/h1-2,4,8,12H,3,5H2",QDQGMLOVCICKPV-UHFFFAOYSA-N,1.8756880724721312,CATMOS,2
"1H-Pyrazole-3-carboxamide, 5-methyl-N-(2-(trifluoromethyl)phenyl)-",Cc1cc(C(=O)Nc2ccccc2C(F)(F)F)n[nH]1,"InChI=1S/C12H10F3N3O/c1-7-6-10(18-17-7)11(19)16-9-5-3-2-4-8(9)12(13,14)15/h2-6H,1H3,(H,16,19)(H,17,18)",PBFXDKVIRLUZCT-UHFFFAOYSA-N,1.8860489544084855,CATMOS,3
"1H-Pyrazolecarboxamide, 5-methyl-N-(3-(trifluoromethyl)phenyl)-",Cc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)n[nH]1,"InChI=1S/C12H10F3N3O/c1-7-5-10(18-17-7)11(19)16-9-4-2-3-8(6-9)12(13,14)15/h2-6H,1H3,(H,16,19)(H,17,18)",SWDFBDLKPDPYMY-UHFFFAOYSA-N,1.8860489544084855,CATMOS,3
"1,8-Naphthyridin-2(1H)-one, 1-(3-(trifluoromethyl)phenyl)-",O=c1ccc2cccnc2n1-c1cccc(C(F)(F)F)c1,"InChI=1S/C15H9F3N2O/c16-15(17,18)11-4-1-5-12(9-11)20-13(21)7-6-10-3-2-8-19-14(10)20/h1-9H",JYBGXMXDAGYSMQ-UHFFFAOYSA-N,3.05452328534226,CATMOS,3
"2,6-Difluoro-3-[(propane-1-sulfonyl)amino]benzoic acid",CCCS(=O)(=O)Nc1ccc(F)c(C(=O)O)c1F,"InChI=1S/C10H11F2NO4S/c1-2-5-18(16,17)13-7-4-3-6(11)8(9(7)12)10(14)15/h3-4,13H,2,5H2,1H3,(H,14,15)",RTAWCKGXCGSFJI-UHFFFAOYSA-N,2.006524363896944,CATMOS,2
FLOBUFEN,CC(CC(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)O,"InChI=1S/C17H14F2O3/c1-10(17(21)22)8-16(20)12-4-2-11(3-5-12)14-7-6-13(18)9-15(14)19/h2-7,9-10H,8H2,1H3,(H,21,22)",FIKVYIRIUOFLLR-UHFFFAOYSA-N,3.356185736308423,CATMOS,2
"Methanesulfonamide, N-(2,4-difluorophenyl)-N-(3-pyridinylmethyl)-",CS(=O)(=O)N(Cc1cccnc1)c1ccc(F)cc1F,"InChI=1S/C13H12F2N2O2S/c1-20(18,19)17(9-10-3-2-6-16-8-10)13-5-4-11(14)7-12(13)15/h2-8H,9H2,1H3",UPAMTXZAAYPTKS-UHFFFAOYSA-N,2.448140370937569,CATMOS,2
Beflubutamid,CCC(Oc1ccc(F)c(C(F)(F)F)c1)/C(O)=N/Cc1ccccc1,"InChI=1S/C18H17F4NO2/c1-2-16(17(24)23-11-12-6-4-3-5-7-12)25-13-8-9-15(19)14(10-13)18(20,21)22/h3-10,16H,2,11H2,1H3,(H,23,24)",FFQPZWRNXKPNPX-UHFFFAOYSA-N,1.67557183472989,CATMOS,4
,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,"InChI=1S/C22H16F2N2/c23-19-12-10-18(11-13-19)22(26-15-14-25-16-26,17-6-2-1-3-7-17)20-8-4-5-9-21(20)24/h1-16H",QHMWCHQXCUNUAK-UHFFFAOYSA-N,2.6321414471076885,CATMOS,2
